"Name","Origin","Balkans","Arabic","Italian","EastEurope","Africa","French","SouthEastAsia","Jewish","CentralAsia","Scandinavian","Persian","Greek","Hispanic-Iberian","Slavic-Russian","Japan","German","China","India","Turkey","Philippines","AngloSaxon","Korea","max_pred","dist_2nd","entropy","pred_origin","match"
"mostafa alismaili smaili","Arabic",4.71302886000521e-10,0.041333531397478,9.99914436227434e-06,5.97122539174703e-10,0.21995392602599,0.0624909103346815,3.24772891330704e-06,1.32614166017079e-06,2.85923811348746e-11,9.47353680984487e-06,0.671577572962049,0.000280105071279055,0.000492768147939663,2.90601914353356e-07,1.90000474465879e-07,0.000952859056707026,1.91556318295151e-05,1.0062418898137e-05,1.64776186037926e-06,2.57729612877741e-05,0.00283696995182668,1.90027020432216e-07,0.671577572962049,0.451623646936059,0.935642535823737,"Persian",0
"charles cornelius","India",2.41869176265954e-07,8.96726873761856e-07,0.002585298556414,1.3286169965255e-06,0.436794039203881,0.0688259489779072,0.0256508947133303,9.06306395336962e-08,3.58481257248543e-08,0.00150992318261452,0.000157807990807279,2.72450340380581e-07,0.00694779118562963,0.000413627107861033,2.65601715334783e-07,0.0570609003359974,0.00208222267367538,0.00631727239665298,1.79343108061607e-07,0.00406976950748401,0.38758092747374,2.65607030131969e-07,0.436794039203881,0.0492131117301408,1.30235292558101,"Africa",0
"robert theodor andersson","Scandinavian",5.62033679104056e-07,1.19560031133904e-07,0.00130651145963538,0.000157160872260888,0.000267599922940781,0.00149528990557751,0.000501770347345456,5.04721710783037e-08,4.4454866067266e-13,0.897431067725239,2.69549558017374e-05,1.62955236211389e-05,0.00180363557268,2.73001921213139e-07,1.94367697796007e-08,0.0131498863836032,0.000159812636670031,5.20598708368947e-05,1.13920096821706e-08,0.00156409504509447,0.0820668109201426,1.29615240180022e-08,0.897431067725239,0.815364256805097,0.408943587685502,"Scandinavian",1
"sinia belamari","Balkans",5.59848653065927e-05,0.155004241713777,0.00129050612914691,7.09306603464962e-05,0.00338478177670625,0.261232035452024,0.0234134866459178,1.07109320063547e-05,4.42983812030678e-05,0.0206554611109951,0.000245611111205874,0.000284334472831306,0.33316431321069,0.000118034713811405,6.11146916215706e-05,0.0182385316886823,0.00245535621619701,0.00241753977452494,2.29738358277519e-06,0.000959796285716736,0.176826650904229,6.39818794782594e-05,0.33316431321069,0.071932277758666,1.62556151883633,"Hispanic-Iberian",0
"vladimir yuryevich tyumentsev","Slavic-Russian",0.120473375053522,0.00158379901697758,0.0511136420599733,0.0210746839711725,0.00123889675466609,0.0616622494179376,0.00599630095989745,0.00193187158117361,0.000702492763467077,0.00597262834825883,0.00175967775926102,0.00351476712371866,0.294027984771336,0.191598622854633,0.000176140889581137,0.0893993065711501,0.00388463404313987,0.00125006448435224,0.000176255632108089,0.0270537104906739,0.115408346285428,5.49167571372774e-07,0.294027984771336,0.102429361916703,2.06026324418061,"Hispanic-Iberian",0
"kiyoshi tomizawa","Japan",6.81610998179692e-06,3.95309681170977e-05,0.00256645838130982,0.00291762167639081,0.000139996362888577,0.000298680836122088,0.000793969322316716,1.14009127406784e-06,3.34356310263393e-07,2.5752914860685e-05,0.00228760547846066,3.71135661269466e-05,0.286204066048596,1.76062322687207e-05,0.649562214361747,0.0078691980652526,0.000420727500701831,0.000261209787337982,1.02010565902109e-05,0.0342451775652126,0.0122943878569437,1.91461189976835e-07,0.649562214361747,0.363358148313151,0.908541652213856,"Japan",1
"katsuya nakamoto","Japan",2.81133683273992e-05,0.000163540527266027,0.0276805632045418,3.56185509977796e-05,0.0126001814966538,0.0133803293500929,0.00672743342387134,4.62323144886207e-06,3.22841826434401e-05,0.000105332938986406,0.000261521550908742,0.000122729196302376,0.376951469443,5.92723295238222e-05,0.466446265828264,0.000707628422960743,0.00398835639172204,0.00975381302372086,1.24519383898083e-06,0.0664490425285967,0.0144969495026681,3.68631366451163e-06,0.466446265828264,0.0894947963852645,1.29047309084219,"Japan",1
"piero errani","Italian",3.5864252780468e-05,1.59423366746236e-06,0.933777579291469,1.01910009095358e-07,0.000613833368125816,0.00156284194575396,0.00053651044051473,4.5278517135964e-08,3.14038571807958e-07,8.73172053851666e-05,8.78147098022618e-05,1.20197227400934e-06,0.0578934643903021,1.69587012151402e-07,8.6725024272753e-05,0.00121036685528537,0.000620696759597765,1.02197097360677e-05,1.28141156017166e-08,0.000299137983526581,0.00317391784021246,2.70389067923801e-07,0.933777579291469,0.875884114901167,0.283988105054331,"Italian",1
"tatiana ortz galicia","Hispanic-Iberian",2.07709465386041e-07,3.81642007517882e-08,0.00135575496654464,7.68360591143125e-07,1.19782340499542e-05,0.00144131539728218,1.11725435205306e-05,5.94199714468042e-08,9.49856761243026e-09,9.70545538121314e-07,8.13152056125206e-05,2.51528179543875e-06,0.983462911404038,1.1545031175938e-05,7.4680640154252e-08,0.0001351468172141,3.45513147368525e-05,1.47279392658851e-06,9.53165632233386e-09,0.0115034349676764,0.00193695436091714,7.79377087819748e-06,0.983462911404038,0.971959476436362,0.10113879191266,"Hispanic-Iberian",1
"barbara gbel ballerstedt","German",0.00085088723062987,0.000152837055140326,0.0403461022698601,0.0288115193238804,0.00161734354075152,0.0199634014420784,0.000950937095831946,3.35114421610204e-05,1.64003333910952e-09,0.000804240693695786,0.000115680652753332,0.00197698534178302,0.0938734893916045,0.000111032921422975,2.23704235778057e-05,0.615468404079887,0.00238023755597804,0.000961813369867857,1.05355391049887e-05,0.00214926132539136,0.189388204207753,1.12034568126538e-05,0.615468404079887,0.426080199872134,1.22536394310528,"German",1
"jnos dzvonyr","EastEurope",0.010937135303943,0.0170740576248975,0.194558249460762,0.145905376263214,0.0138989918552171,0.0675995973648436,0.0586097047353406,0.000212588923875911,0.00535040880079002,0.00386883996805026,0.00285058581495579,0.00564342669379001,0.116554574487252,0.0027866899991567,0.00121299495852738,0.0533433913586243,0.0583489154998739,0.0479829559919298,0.000173167441530219,0.0588002024872065,0.133018242506026,0.00126990246019408,0.194558249460762,0.048652873197548,2.4110727338737,"Italian",0
"munir sait","India",7.42251315021807e-06,0.0156886227373806,3.47315898143873e-05,4.95317093618854e-06,0.00233286461950483,0.017035866310433,0.464175927685574,1.11621434302898e-09,3.62702318149465e-10,0.00140438710759432,0.00831367762201272,7.28345397735583e-06,0.00142394145952621,4.95993901814034e-06,0.00291177767090601,0.0117214350015111,0.00221751093440918,0.318976046547637,0.0311165531064261,0.00307067165609245,0.119551327216868,3.8178312030868e-08,0.464175927685574,0.145199881137937,1.39079682002438,"SouthEastAsia",0
"jaroslav sadlek","EastEurope",0.00266235962942242,1.15514222571281e-05,0.00336042287564859,0.191536786345651,1.42784444792287e-05,0.00539960168837927,6.02511674633745e-05,2.18542831961798e-07,4.79009335616101e-06,0.00125639020003857,9.66082485708327e-06,0.000840743484783963,0.00297454287377612,0.0126404901522252,1.24696690946464e-06,0.709775379305547,0.000467569397106278,4.93267988622754e-05,1.68411002867922e-07,2.3623697508779e-05,0.0689092922096924,1.30546820081776e-06,0.709775379305547,0.518238592959896,0.899624511321661,"German",0
"carl kaltenbach","German",3.92975059122822e-06,9.96389021746629e-06,7.6609399797833e-05,1.57015524327889e-05,0.000515123858439148,0.0460590765368617,0.00014601459804016,1.72800677462463e-09,1.20842166652618e-08,0.00103321985891261,0.00012220015158372,9.9486363291056e-06,0.00799756042042345,1.96302902093101e-05,6.79933841958475e-09,0.571679689578846,0.00416880281785202,0.000244658211159268,4.47924619774554e-10,0.109171181544337,0.258719831691789,6.83615269123682e-06,0.571679689578846,0.312959857887057,1.13138374573274,"German",1
"peter schmitz","German",1.67923496976536e-07,2.29470024353677e-07,6.15012730672146e-05,0.000390221785053211,0.000997748981936886,0.00113533320397819,3.96059038063429e-06,3.2149120477942e-08,7.31374479404714e-13,0.0110762462546105,5.81705154633469e-05,0.00016595812015729,0.0173418399593648,1.48780186506308e-07,2.27049622844283e-08,0.905798598175596,9.75313430452642e-05,5.10118181411465e-06,3.27860895679991e-08,0.00240585939531022,0.0604612575710084,3.78346021671159e-08,0.905798598175596,0.845337340604588,0.415241685404185,"German",1
"liu yun","China",7.98324033645725e-10,1.57139927396186e-07,0.000251462642677297,1.01144569281122e-09,4.59847802277764e-05,0.00147053638136397,0.125846979607899,1.27170796357889e-10,3.81378844582622e-07,3.22439173717017e-05,3.16602609555632e-05,2.4630365680438e-07,0.00177787461785182,0.000360194632516451,0.00259908878021343,0.000876979838487523,0.824985172434688,1.73294445876785e-05,1.40846057441891e-07,0.000791978794656024,0.00441813878114001,0.0364934474799373,0.824985172434688,0.699138192826789,0.618745707810265,"China",1
"va balzs ozse","EastEurope",0.00361532867020977,0.0218549065548902,0.0352427942737476,0.00683515749116018,0.0840851535334247,0.0810523143726065,0.150352824001396,0.0013593779147016,6.34460219543125e-05,0.00558902345428879,0.0299158370253708,0.00908379366626707,0.129874969688381,0.00565366247622092,0.00121299495852738,0.0359651274207273,0.0688023382239388,0.147180203698352,0.00205172161275974,0.0421276548513561,0.136811467629526,0.00126990246019409,0.150352824001396,0.00317262030304408,2.4538486762479,"SouthEastAsia",0
"vclav mls","EastEurope",0.000104258489384734,0.000596984454301038,0.0350856545852018,0.000132091476121074,0.0359971121003537,0.0364134554297823,0.275090304888417,1.69893549627559e-05,0.000118706992312959,0.040650865721968,0.0359466118596006,0.0556544544683659,0.16763184854562,0.000219811566742972,8.91360751347033e-05,0.0752116351700946,0.00358114898991243,0.097719355294108,3.68784679534236e-06,0.00161126793466649,0.138031300873577,9.33178825763842e-05,0.275090304888417,0.107458456342797,2.15993337646614,"SouthEastAsia",0
"emad elshafei","Arabic",3.04794915670655e-09,0.000137456977848835,5.53005896564668e-05,9.40320173543381e-07,0.937010762451721,0.00139961116796868,9.62376801613964e-06,2.43904910163448e-06,7.66927047228757e-11,0.00213851897613105,0.04815794612393,1.12962948227218e-08,8.34280251575976e-06,3.75226024951653e-06,1.89812085929296e-09,0.0016835071526793,0.000152989132171086,2.04179092550363e-05,1.47444292194772e-06,1.54853272860379e-05,0.00920141324214574,1.98717095402291e-09,0.937010762451721,0.888852816327791,0.287095877472849,"Africa",0
"ma wenge","China",0.0238206349048085,0.182366726017971,0.00427694255611167,0.00420861381218615,0.0814565749783121,0.0155772631944984,0.0514531885521859,7.8886742650557e-07,2.35433244350627e-07,0.00453515356643906,0.00605788642887324,2.09414272928045e-05,0.104375162034864,0.00281150465154056,0.0180876899887046,0.400685314591439,0.0273056219303055,0.00876000232047591,0.00151241812792488,0.0332279848837936,0.0219199774017887,0.00753937432981274,0.400685314591439,0.218318588573468,1.99789195443548,"German",0
"csar silva batista","Portugese",5.35761439896862e-08,5.29536203140618e-05,0.00067622335442582,2.33533955383785e-05,0.000169327625050837,0.00197738915939224,0.000423428933785657,2.07971878163208e-05,5.86426258667538e-08,2.0142751876981e-05,3.20896153658112e-07,8.22844156236652e-05,0.993952589901302,2.76270405250386e-05,6.84615576620395e-08,0.000509357455018495,7.84210427429141e-05,0.00012595462793292,2.23573433089162e-09,0.000830125569945546,0.00102947253678485,4.75697095859424e-08,0.993952589901302,0.99197520074191,0.0490250253001045,"Hispanic-Iberian",0
"barbara bujka","EastEurope",0.00160418095617078,0.000188598959144124,0.0760646611997192,0.00499380125016769,0.00194810184634543,0.04313355808968,0.00101944326484415,4.03666059555612e-05,1.97208670768011e-09,0.00408134652550432,0.000139102219564922,0.00238140119091926,0.10512609230177,0.00523168365016866,0.000222100744771032,0.328752283757327,0.00518814325423738,0.0018570554071314,1.26686428450738e-05,0.0117894865181976,0.406213911081825,1.20105616246258e-05,0.406213911081825,0.077461627324498,1.51704209321698,"AngloSaxon",0
"n j keighley","AngloSaxon",0.00444175522512897,0.00883286883219817,0.0184639038594962,0.00116039521764134,0.0297711410070046,0.040516259019611,0.0606968487423198,0.000248203171516007,0.000108888389998023,0.00290573867599916,0.00549696311036989,0.00370531836567283,0.082805792729898,0.00190228632725033,0.0973739368003614,0.0218525948722257,0.200292805680526,0.0347452653868648,0.000950731791758129,0.0138822620073496,0.365433386501318,0.00441265428549171,0.365433386501318,0.165140580820792,2.04649602451371,"AngloSaxon",1
"ali ahmed alamri","Arabic",2.83451421179503e-07,0.390027104606942,0.000190442850069487,2.69293468641661e-07,0.419327926157781,0.00107356916255658,0.0183767258354222,9.13798409619569e-07,3.49266045139819e-07,7.95938236446358e-06,0.161459738900409,3.31267907692362e-07,1.18430465566695e-05,1.2612508245969e-06,3.75318785204842e-08,0.00153444225799745,4.51324246610052e-05,0.000561278561276372,2.96874674571691e-05,5.77476593470143e-06,0.00734491619666371,1.25239523365122e-08,0.419327926157781,0.0293008215508391,1.15984573152754,"Africa",0
"joo vicente de freitas branco sassetti","Portugese",3.32058602813946e-06,0.00208221815746111,0.235757356751018,0.00204465522649612,0.116640128698822,0.00759416249469277,0.114779268703202,1.07020714647666e-06,7.51792742465371e-06,0.0102200462104676,0.00208527289736611,0.00207277096050858,0.0875471273715827,7.00089960690564e-06,0.00205046744808372,0.0052219615436368,0.196503991824732,0.0104633591611634,2.43608792016883e-07,0.0280468635273397,0.0603362239276738,0.116534971866754,0.235757356751018,0.0392533649262865,2.11602762010283,"Italian",0
"wilhelm arnt blystad","Scandinavian",5.06985075464131e-07,2.88446996381812e-06,0.000319774009684517,0.000312176728902302,0.00250077456104538,0.00702807683818503,0.000495044646032332,8.15429207240438e-08,5.72076063766668e-07,0.838438266661383,0.000158884420756977,2.16465414619757e-06,0.006739008325002,0.000312603291545078,4.70268256299273e-07,0.129140404567208,0.000377317544624483,0.000174172063884871,1.93032168673604e-08,0.00639425648663968,0.00760204822463191,4.92330830748583e-07,0.838438266661383,0.709297862094175,0.582347934629385,"Scandinavian",1
"haydar aan","Turkey",2.476027468106e-08,0.104719086739891,8.00980911191658e-06,3.92648624211197e-05,0.325168781915838,0.00359409369563336,0.461545244672572,9.13186330913324e-06,2.63286731694923e-09,0.000109611976793538,0.0473698121746316,1.26836607758986e-07,9.97726549856791e-05,5.22028930473558e-08,1.24808654519675e-08,0.0201528437996448,0.000104203332297963,4.50841460771211e-05,0.00111230232972492,0.000119467703469796,0.0358030563436855,1.3066403641155e-08,0.461545244672572,0.136376462756735,1.33361646832992,"SouthEastAsia",0
"karl gro","German",9.22893241829384e-07,1.48489314200872e-06,0.00220848024777307,0.00349356734930312,0.00220932355057376,0.0323792571397752,0.00644221369674282,4.79471355777637e-10,5.77302339978631e-11,0.0426304719969534,0.000494533611362457,0.000679718618740901,0.179743932778736,4.1494333821826e-06,1.81419124577866e-06,0.598907829637087,0.000314946257704017,0.000811021341588175,3.7085778887573e-07,0.0848035184407183,0.0448724368707011,5.65623917773553e-09,0.598907829637087,0.419163896858351,1.30603773798481,"German",1
"glenn victor sutanto","SouthEastAsia",1.25893747890331e-09,3.6471774399107e-06,7.7564343547695e-06,3.8839371911367e-07,2.30607856402409e-05,4.53015174058823e-05,0.827503859054298,6.0630986136962e-07,2.22791016074817e-09,9.21166528120101e-05,3.03117586034317e-05,8.42131375203898e-09,9.88047672122165e-06,7.76251646844544e-07,5.77399811620644e-07,0.00414126032761574,0.0304317417716403,4.7339026859537e-05,7.27762918301618e-11,0.00451341974022841,0.133147943140201,1.80020240054904e-09,0.827503859054298,0.694355915914097,0.58114662972541,"SouthEastAsia",1
"beata houb drozd","EastEurope",1.95540468128905e-07,4.72284667750458e-08,0.00251130642015397,0.590835537161595,1.03408933825971e-05,0.00125417436297986,4.37254419290281e-05,1.33513164306208e-09,7.25617345434889e-09,0.0160988198122118,7.70233694577829e-06,2.55397678405578e-05,0.00319253633632587,0.0026626022004945,7.61802601225825e-09,0.0220208584273644,3.09112535677094e-05,2.6125553272369e-05,2.42669274194332e-09,0.000347122171463861,0.36093242848009,7.97542471778615e-09,0.590835537161595,0.229903108681505,0.891051564675916,"EastEurope",1
"milan eznek","EastEurope",0.222954290864718,0.00248460895517866,0.017125232408546,0.0781215425388348,0.00720557996963539,0.0411978125502592,0.029547989032702,0.000248131477305991,3.87461527723877e-08,0.00719441054086969,0.00645300593184179,0.000995453012538374,0.0164334161263736,0.00421772987317564,0.000248742420023266,0.0922715742703709,0.00821381577371576,0.312511382399928,0.000744907757711561,0.0136525114855224,0.137929046691461,0.000248777173135999,0.312511382399928,0.08955709153521,2.02106536164377,"India",0
"ronald ron redrup","AngloSaxon",4.91858358124561e-05,0.000332584522220606,0.00135688867339995,0.000340891812172565,0.0133293300063574,0.0134145969586572,0.0302884080427576,0.000118255274248608,8.62157242639726e-08,0.000885633556569157,0.00344936610131153,2.46272983053557e-05,0.064216562201,0.000209000759661553,4.74586172281212e-05,0.0236687126544763,0.0153855233825144,0.00794371660528172,3.00574135390719e-09,0.0846746524569378,0.740264441926663,7.40929595639991e-08,0.740264441926663,0.655589789469725,1.06473478921761,"AngloSaxon",1
"michael micky carter","AngloSaxon",6.25030260642461e-06,1.92189847338563e-05,0.000314734202632863,0.000131783381611172,0.0351624269166345,0.00208843452749497,0.00148603083260393,5.96910544175778e-08,8.17005798404496e-14,0.000405479982298897,0.000158196894569862,0.000127559881516336,0.000565036800374415,0.000829319526576592,8.55562389653759e-09,0.0155704342250606,0.0014662641134001,0.000525294075384408,6.80011209481622e-09,0.00649875683260955,0.934644700263588,3.20943194583135e-09,0.934644700263588,0.899482273346954,0.334330649396881,"AngloSaxon",1
"sandra tavres batista","Hispanic-Iberian",2.62108736550453e-07,5.81785973817932e-06,0.000841540401970893,3.80467302313832e-05,8.59689639549659e-05,0.00429464163303623,0.000122450767064475,6.68854240922095e-06,9.01467213975237e-14,4.14651759154096e-05,3.63625559526052e-08,1.3459560858613e-05,0.986703626820655,9.07486552152856e-06,9.95200584859682e-10,0.0046102118981915,1.21473334123927e-05,1.43162516550881e-05,2.31010103915872e-09,0.000177819025202995,0.00302242139822774,9.95270210890831e-10,0.986703626820655,0.982093414922463,0.0898659398454406,"Hispanic-Iberian",1
"sayed rasoul raisi","Persian",9.83180565994664e-10,0.0345732256508154,0.000845244420352865,1.24565177399169e-09,0.111524342015713,0.000366737291253893,0.000180069881721996,6.18098404792564e-07,8.56078391882751e-11,4.01953180684723e-06,0.844491124242419,4.29364835760944e-09,6.18654939156778e-05,3.04147410838426e-07,3.86194062985092e-07,0.000344065605197535,6.96426467355785e-06,0.00286396918125851,1.09789114752255e-06,8.33059096905066e-06,0.00472762828785731,6.02930779779564e-10,0.844491124242419,0.732966782226706,0.559820252733279,"Persian",1
"abdel hamid sahil","Arabic",2.62819135100387e-09,0.388000879715126,0.000853620459748733,1.61831229081961e-06,0.0986565989816817,0.155172286985761,0.00297628491283458,5.25189063340346e-10,6.18619570875077e-10,0.00132029733916312,0.267837865687144,0.000125522022358699,0.00212867880147603,1.62052357533795e-06,1.68597313118583e-09,0.00549748725075069,8.36373629887558e-05,0.0077576231651518,0.0106298344738357,0.000564082303334863,0.0583920544797345,1.7650703426775e-09,0.388000879715126,0.120163014027982,1.56964210051906,"Arabic",1
"gunnar isidor sundman","Scandinavian",3.63703215701174e-08,2.812730220653e-07,3.48888913348606e-05,2.23950734772416e-05,1.86603839833369e-05,2.55441732339148e-05,1.78403158211289e-05,7.9545961968589e-09,5.43791575541083e-08,0.992573710341057,3.23125954989912e-07,2.11164249280819e-07,0.000441860498827645,1.12511775756277e-05,4.523376497455e-08,0.00596939966968598,3.39149373513752e-05,3.33960633897146e-05,3.28794924098417e-09,6.65224477281339e-05,0.000749605881616238,4.73559012106358e-08,0.992573710341057,0.986604310671371,0.0495190357908292,"Scandinavian",1
"nanae tanaka","Japan",1.74681176085031e-06,6.82054023421687e-06,0.00158755190579466,0.00225231037917666,0.00344470387131119,0.00824903060725187,0.00734951142182769,1.9251090788641e-07,3.61888182248568e-07,5.7496842157277e-06,7.03919814968188e-06,0.000670233929830937,0.257908788254373,0.000959166759352329,0.643887021372286,0.00975542398699664,0.00079299581237973,0.00146708948178039,1.58741013061473e-06,0.0440766210711357,0.0175420686000425,3.39845028796034e-05,0.643887021372286,0.385978233117913,1.03327216192935,"Japan",1
"albert simon cahen","French",1.85485171569888e-05,3.02197972850595e-05,0.000639125895705325,8.41665429203557e-05,0.001299884488415,0.745131855540386,0.00285196524664806,1.5095248011773e-05,1.67741425345059e-06,0.000119093786075113,0.000204646134853939,2.85348947705865e-05,0.139252297233858,0.000109846582985052,3.81811372838513e-06,0.0290737755979988,0.016091417752311,0.000609004424082698,1.67776276409946e-05,0.0140031691580323,0.0504093554120471,5.7245908334227e-06,0.745131855540386,0.605879558306528,0.913900379045835,"French",1
"jos oriol pujol de coma","Hispanic-Iberian",3.25936577472424e-08,1.25785620393115e-07,8.06428892711134e-05,1.00554413258054e-05,0.0249297121929087,0.191845547219106,0.0299552031197217,5.27675011158888e-09,2.49240313739939e-08,1.01759311568497e-05,0.000765164319012311,1.02199788453762e-05,0.590789975289366,1.68072249398099e-05,2.01976923639651e-08,0.0577110088386331,0.000163098708879925,0.00472041986561777,8.64765401591388e-10,0.0329446387728991,0.0639279486662017,0.00211917189959744,0.590789975289366,0.39894442807026,1.32418561241885,"Hispanic-Iberian",1
"arne petersen","Scandinavian",9.35534484331719e-09,1.43774645180819e-07,7.62523108014404e-07,1.55881888710496e-08,8.23802183311255e-05,1.21183138110535e-05,3.45049668926692e-06,1.23554717603747e-08,4.70413956128149e-10,0.971185850230549,1.44019806926843e-07,2.11770437550789e-08,0.000140690214832931,2.08485521193911e-08,3.65892418843994e-11,0.0279085452876349,6.36599975514139e-06,1.08631179120068e-07,1.99599674579653e-11,8.0974267394193e-05,0.000578386132392667,3.83058214372507e-11,0.971185850230549,0.943277304942914,0.135647310162871,"Scandinavian",1
"leone valle","Italian",3.4302228413322e-07,1.21639782305446e-05,0.122557050090476,3.56636749311765e-07,0.000668542498965228,0.00582927342259077,1.6811544992704e-05,2.14976911704722e-10,2.11426556652631e-08,0.00161594086504951,6.94517362777114e-05,7.04230547330889e-07,0.824134194872789,1.17501775301329e-09,8.69898284651389e-10,0.000299215992428874,0.000303267473458799,6.40264565869773e-05,7.1179848267636e-10,0.0349990632904817,0.00942928525103595,2.8452270781588e-07,0.824134194872789,0.701577144782313,0.629765011857195,"Hispanic-Iberian",0
"tullio crali","Italian",1.6094257213677e-05,0.000185072323755461,0.82110411903173,2.0390801794392e-05,0.000200112360720563,0.0352028041376938,0.000989517268645575,2.58858259069221e-06,3.4603251641404e-05,4.71088126553328e-05,5.78766806488824e-05,6.87170141560128e-05,0.110088504160082,3.39320463453859e-05,0.000169251288204414,0.015132793827812,3.20723849584954e-05,0.000584263009878918,1.44551240215544e-06,0.000247653126300753,0.0156346264810769,0.000146453639693719,0.82110411903173,0.711015614871649,0.673484344307591,"Italian",1
"eduardo sixtos","Hispanic-Iberian",8.8751489378044e-10,8.92064791917984e-07,6.32766502954456e-05,1.09185248579161e-06,4.80907418651305e-06,0.000356852632703018,7.66910349205135e-06,1.77847685667539e-07,6.52591966532579e-10,3.37903146326605e-06,8.35802496256076e-06,1.80224839986447e-07,0.994664177351863,1.09259921526534e-06,8.8930410748829e-07,2.56485580508507e-05,1.51304751162403e-05,2.9504217461591e-05,2.22638903611538e-11,0.0039604486186995,0.000856420250355194,5.55854224658606e-10,0.994664177351863,0.990703728733163,0.0378183220468862,"Hispanic-Iberian",1
"abeer essawy","Arabic",4.20167545292694e-09,0.000198428252955487,1.35921829469501e-06,5.3233603904496e-09,0.960636402031641,0.000173958236395957,6.42443795704008e-06,8.17381203578991e-06,1.82339726266537e-10,1.43217644471545e-05,0.0235193431199021,2.07157920237006e-06,2.58122532059774e-06,8.85852912030198e-09,6.10290255631365e-09,0.000542701831107928,2.06770475578514e-05,0.000788363202556793,1.17134650294189e-06,1.64478141546844e-05,0.0140675440219406,6.38921944077685e-09,0.960636402031641,0.937117058911739,0.200499949995919,"Africa",0
"nada hafez","Arabic",3.44935538695432e-06,0.00393961473012263,0.000235767174020284,9.9634286859138e-08,0.964308612099634,0.00174561726206606,0.00187983705033116,0.000222236407080647,2.60482399537664e-12,8.09760210592072e-07,0.0210539412589877,3.03971717285632e-08,4.05122653213616e-05,1.99222632581546e-07,5.14836940774082e-11,0.000905535037994023,2.95627368777384e-05,7.95480721762816e-05,6.67512531266659e-08,6.27831632353922e-05,0.00549177751322227,5.38990449293812e-11,0.964308612099634,0.943254670840647,0.201929260644906,"Africa",0
"vladyslav mykolaiovych tereshchenko","Slavic-Russian",4.59955790176469e-07,9.62766477662564e-05,0.000319353952969165,0.000288914018212754,8.46180889587092e-05,0.000774971748936383,0.000181440731674041,1.39874101476878e-06,5.94676271896519e-05,0.00952153567780858,1.67009759217904e-05,3.71312495332664e-05,0.0157870615302281,0.931267027953162,0.000254894974356318,0.0132574115370755,9.85362688239554e-05,0.000315706610354418,1.82389469447664e-06,0.000132069576454137,0.0273154628740281,0.000187735365047087,0.931267027953162,0.903951565079134,0.355049037254857,"Slavic-Russian",1
"abderrahmane sebbar","Arabic",1.34790274392565e-08,0.0285738016768863,0.000176040726489612,5.87539594716284e-06,9.3782937188291e-06,0.970641971305084,1.45937494078867e-06,3.96973233165659e-09,1.51469051382669e-09,1.52385902261109e-05,1.25720257426405e-06,1.05381282332229e-07,4.74959442421016e-05,2.84182722872669e-08,3.05369858604203e-07,1.68151224134214e-05,3.74321232496434e-08,8.95999134370719e-07,6.57810227899004e-11,3.79789552030108e-07,0.000508646310898998,2.48637123711269e-07,0.970641971305084,0.942068169628198,0.136961881835775,"French",0
"jorge head ladeveze","Hispanic-Iberian",5.01926141242855e-05,1.23390955368006e-05,0.00148014149896585,5.02035082939485e-05,0.000485251299831889,0.0376865313937682,0.000587030676222666,1.21210985579551e-05,4.43435148327832e-08,0.000278754817016979,0.000230422816119025,0.00016977494753311,0.944069356520037,0.000125465552129223,3.74603090523377e-05,0.00186891111005777,0.000812329700601018,0.000534480723319561,1.65086695025297e-09,0.00549826776806624,0.00601087954800603,3.90083780996901e-08,0.944069356520037,0.906382825126269,0.284969395580547,"Hispanic-Iberian",1
"arild dahl","Scandinavian",1.98837596320888e-10,1.87692291393777e-09,1.94278758776787e-07,2.51919548819381e-10,1.22535077554041e-07,7.07803969485076e-06,2.44606113238972e-07,6.05408755725629e-11,1.60085375460206e-11,0.999693882441518,2.02837423641177e-09,1.60712979322971e-09,3.86351993827992e-05,4.19215776409484e-10,2.27824675180252e-07,0.000122890731926078,6.97173224957587e-06,3.29532512676228e-06,1.252236138509e-07,1.02312800216236e-05,0.000116093967943502,3.54948125045945e-10,0.999693882441518,0.999570991709592,0.00319729153541857,"Scandinavian",1
"jzsef hunics","EastEurope",0.000661056057942231,0.0423533081990462,0.0120693661243961,0.261112061562775,0.0676170754547601,0.00615144271055673,0.0223225179049554,0.0252620846359164,0.0092595043785413,0.00992698094128417,0.0268866507631893,0.00140757025802448,0.0108128538201599,0.00126687894113258,0.00356430860219973,0.0375440722898629,0.00705042293697887,0.014483749788689,0.000677142583691492,0.00749185051955009,0.424675727258928,0.00740337426742056,0.424675727258928,0.163563665696153,1.86818175334526,"AngloSaxon",0
"branko zorko","Balkans",0.842971163106589,9.11195842678091e-06,0.00148035566146976,0.00135025433520296,0.00125933645345393,0.00101326010442383,7.59815016262652e-05,2.70198303439874e-07,1.54757750623873e-06,0.00942881462147257,0.000619233359106102,0.00103946426051834,0.0187039481843518,4.52014211678182e-05,1.54420458872104e-06,0.0148349485097225,6.54571254413752e-05,0.00111670063295145,6.31347339036053e-08,2.4049485263466e-05,0.105957677512932,1.61665074737042e-06,0.842971163106589,0.737013485593657,0.618209053947582,"Balkans",1
